Rucsac: Solutie Random n-50 k-10000

Solutii:
V	G	Solutie
660	130	10000010101100010000110111001000010110001110111110

757	125	00011010010111001010000101111010010111011010100011

785	160	11110100001001110101111100101111001111111011001101

741	143	00111100110000111100110011011011010100011101111110

796	147	10101000011111010111101001001010010111100110110101

478	103	00001000110110000000100001010001010111000111001001

650	117	10010001111000000011001101011011100011110101011110

747	156	11110110111111000011000010111111100100100100011110

545	109	10101010000001001100100010000001110010010100101110

515	113	01101100000011001011110001010001010000110101010100

887	159	11111110010000011111000111100001100101110111110111

782	129	00001110010010110110111101101110001011100000001111

642	115	01000100110001110010100001001111010010110011111111

733	160	10110010101100110000011110110011100011110101101001

549	130	01110100111011001011110110000000001101100101010000

559	105	10100001011100001011111001110000100001001011011011

593	112	11000010001010101100100000111010111010010101001100

745	144	11101110010110100000000010100010100111111101110111

745	148	11100111111010011010011011111100000100100010101101

479	98	00110100011011111000001001010000110000010100000100

780	138	10010111110011111010001110101001001000000011111011

661	118	10100110011100011010001010000101100010100100001111

670	127	00110000000110001100100110101010101110110100011111

542	125	00101001110001000011010100000010111110100100010001

871	180	00111010100111111111010010101010001111111101101101

695	141	11100111010001010011010000101100010111111111011100

789	160	00001011101101111101011101110010001001010110110100

740	156	00001111010110010101011001001010111101110101010101

558	117	11100010101110001000110110000111000010010010011001

628	140	00100000001101010100001101011001101101101110111011

509	99	11000001001100100110010010101111001010110000000100

503	102	11111000001101100110110000010110000100110010101000

662	128	01011100110100100010010011110010110101001011111001

621	112	00100100011001011010010001110010101010001000111111

637	131	00000110100111111100100000001111111100001001000110

670	115	11101100000000100100010110110111010011010011011100

506	94	00001001000110101000101000110001010001000001111100

657	135	01001001101001101010011110010110101111001000011100

596	120	00010001111000011100100111010010110100011001001111

609	119	01010001010110101000011011001110101011111111010000

415	101	11000001110100100101111101000101000000001001111000

726	119	10010110000000011110001100011011010101110001110011

855	157	10001011011110101011111011110110100111011111111000

739	151	00010110111111010111101000000110111100101110000101

800	159	01011101001100110111101011110110010101111110001101

562	100	11011011010100011010000000001000000101110001101101

771	158	00111111111100111110101110001100110100000110101000

617	121	00101000100111001011001011000100010100110111100001

788	162	01000110110110011100010111111011111011000000001110

682	130	11011110011001110010110100011011001010001001000101

886	180	00101111101111111010101111111011000010011111001010

702	125	10111000011100110100000001101111001111001101001011

758	131	10000011011010011100111001100101011001111011011111

690	148	01011000110001101001111111001101001110100101110010

613	123	10110011011000100011011010011001101100010111001010

501	112	10110001001111100011100000110000111100010000111000

556	107	11010100001110010100100000110110010000100110011010

688	159	00110101110001100111010000111001011110111101111101

742	146	01001110110110100011011010111110001100101111100000

585	133	00100101010111100001101011111100100101011000111101

725	157	01111111010111111101000000100011000011110001101110

802	174	00011011101110010001001110011010101110011111111011

511	91	00000110000011100000000001110010010100111000110110

628	154	11100100111101100100110110101001100011001110001101

674	151	10001111000111010000111101110101001110001100000000

531	118	01000100101000000011101110001111100010110100110010

618	150	00100101100101111111110000010001000111010011110101

660	126	10110101000111101011111101101000000000010101010110

591	107	10000000100100100011001001110011100110000110110010

580	127	11010100001011111110010010011011000010010000101011

623	143	01001011110011110001010011100100111000101110000100

556	89	10100100010001111010000110101101000100001010001001

762	149	10011100111101101111110110000001111001010010111011

770	154	01010101010111011100100110111110011010111000011111

724	157	11111110111011011001110100110101010001101010101000

589	135	00101001000101101101010101100100110011111100010010

697	151	11011101001100111000111100111000110100100100010100

816	159	11111101110001100111000010101110011111011111010011

468	103	01100000100000011101110000000111101000011110011100

759	135	00000100100110101010010110010111011100011101111111

618	123	01100010010011101100001101010011010100000101011010

740	128	10000100100010011100100010110111111001110011100111

465	118	01111100101000101100010000000001000011101101000101

711	132	10000101000001110010111110011100011010001101111110

635	148	01010010101111110100010111100110001001011101000001

743	152	11111011011100100110111010011011010010011000100111

728	146	11101110110110110001010100110110110000010010011011

644	150	01011101010110100111001001101001100110101101010011

712	147	00001111110011010010001000110101110010011001110111

607	144	00011101000011010100110001111011110100101101000100

665	152	01011101100110111110110110000011000010101100100100

648	109	00011100010100101101011001101110010000111101100100

840	134	10111111111000101010001111100000011100011001110110

685	124	00100111011110000010001001111010011100011101100100

715	142	11110111010000011100101100000010110110111001110101

480	99	10010100101000101011001110000001100110001000000001

662	116	00110111000100110010100101010110101001100011011011

774	145	11110100001011011111001101101101010010110111000100

432	86	11110101010010000010000011001100000001011100100011

762	152	00110010100111100011010101101101011010101101110110

620	133	00110000000011110000111110100011001111010100110000

606	145	11011011100011100111010010010001110001111001000110

650	120	01111010001000000110010101010111110001111011001101

686	141	11110011011000100101001011110101101010111001010111

707	119	11001100011011101010001100100100011111110000111000

665	133	00011011001101011011001000001111100011101001111010

657	143	01110100110111001000000111111100100001111100100111

533	112	01011000101000101111011000101001011001101000000010

571	117	00001011011010010101000100011011001100001000001111

865	179	01111111000100101100100110111111101111011111010011

695	144	10110110111011100100110101000100010111110110100100

645	119	10101010000110100011101101001100100110000110000011

674	153	00110011010101010110100010110001100101100101101111

638	122	11011110100000011011000000000010110111111001100010

559	118	10011100111010000101000100100001100101111110110000

565	119	00110000011101010010111110100000100110000010111000

660	135	11011000100110101100011111000000110100100101010100

686	134	01011011111100000111001001101010010010011011100101

557	106	10010100110001000000000010010001110011110111010110

713	143	01001101110100101000000111001101110111001111001110

646	145	00010110101011100111010000111101010100010110101101

471	94	01010100001001001000101110011100011001110000010000

653	151	01111000011001110101101000011011101111110110101000

616	119	01010001010100111010110101100011001110110000111000

604	128	11011010111101001000110001000110110011011100000010

705	118	11101111010000101010010011100010001100100010110011

652	162	01110100111100000101011111100001101111101001000011

505	106	01001011000010000001101001001101001100011110101100

643	125	11101001010101010010001101000001100001101111010101

800	155	01110000111000111011011100101111101101010100110111

552	113	10001101100001001101000101111101000100000000011101

702	161	11110011101010011111110111001111100001111100110000

787	148	11011101010100101101101010111110101101101100010110

633	131	10000010101010010100010110110011110101011010001010

593	146	01001111110101000100100111010001000111010001101100

796	159	01011110010111110110011101001111010011010000110011

544	76	10001000010101100011001000011010111000010010000100

598	149	00110101001111010011001110011001110100001000111001

767	121	10011001011100111110101010011110000101010110010110

624	130	10011101100010100111111101111010000010011000101001

624	135	11110100011001101111110011010011101100010100110000

573	144	01010111111001000001101000100010110110110110101000

663	126	10011101001100001011010000010010010110011111101011

535	117	11001111001101110010001000000000110001011000000101

801	138	10100000100110101100101110110110111110110011100100

683	152	11101101000110010100000110111111100001011100110011
