Rucsac: Solutie Random n-10 k-10000

Solutii:
V	G	Solutie
137	20	0000101011

163	36	1111010101

68	21	0101001100

190	38	1101011011

56	13	1001010000

160	34	0111111010

147	27	1010100110

209	33	1101100011

73	17	0001111100

114	27	1001000110

127	33	0111001010

73	15	0011110000

126	20	1000100110

220	38	1101100111

91	12	0000110101

166	28	1110110010

124	27	1010001101

78	21	0001001010

171	33	0010111111

157	34	1111111100

100	29	0011000110

118	24	1011111000

144	32	1110000110

101	14	0010110001

73	14	1100001000

147	31	0100011111

66	13	0001000001

211	34	1101110011

147	28	1001110110

66	13	0001000001

106	11	0100100001

115	25	0111000001

112	23	0001110110

191	34	1111101001

52	8	0001110000

60	17	0110000100

110	33	0011001110

154	33	1110011101

84	15	1000000010

146	27	1001111010

89	26	0001001110

206	38	1010111111

166	38	0101011111

192	33	1001100111

100	26	0011010101

176	32	1110111010

42	15	0011010000

21	9	0000001100

57	16	0101001000

199	38	0110111111

180	35	1100001111

94	24	0011111100

134	18	1010100001

131	29	0011100110

91	12	0000110101

105	15	1100100100

203	43	1110011111

96	22	1110011000

68	21	0101001100

78	6	0000100001

106	15	1100111000

134	18	1010100001

185	35	1111110010

80	14	0100101100

139	29	0011101101

95	20	1000000110

140	27	0110100110

70	10	0100100100

159	26	1100000011

164	26	1100111101

241	45	1111100111

154	22	1100110101

91	29	0111011100

134	24	1111100000

128	21	1000110110

78	18	0001011001

59	11	0000011001

209	44	1111001011

136	30	0011000011

19	7	0001000000

126	34	1111011100

87	16	0100011001

42	5	0000100100

126	28	1010011101

149	36	0011010111

240	44	1111101011

75	17	0010111100

68	19	0111000000

159	29	0001110111

136	22	1010100010

76	17	0001001001

174	31	1110101010

89	13	1010110000

98	24	0100001110

145	35	1011011101

130	35	0111010110

134	20	1000101101

153	32	0101001011

191	32	1001101011

154	33	0101000111

68	15	0000001101

130	25	0011111001

108	23	0110011001

81	23	0001010110

174	28	0101100011

171	28	1101100101

54	8	0010110000

98	25	0011000101

192	33	1001100111

144	33	1101010110

150	28	1001000011

145	23	1010100101

173	38	1001011111

105	22	1010000010

34	13	0010010100

116	27	1010000110

10	4	0000001000

70	10	0100100100

185	33	0101100111

156	37	1110011110

155	28	1001111101

187	45	0111011111

143	28	0101000011

101	16	0000111101

144	29	1110010101

65	17	1001000100

146	33	1110010110

108	18	0001100101

117	24	0001010011

114	21	1100010010

86	24	1011000100

130	28	0011101010

126	20	1000100110

117	16	0100100101

140	24	0110110101

164	39	1111011010

180	36	0011110111

85	15	0100001001

70	18	0001010010

125	22	1101111000

153	32	0101001011

101	17	0010100010

122	26	0010101110

109	17	0010101001

127	22	0101100010

124	27	1010001101

222	50	1111011111

134	18	1010100001

28	5	0100000000

143	28	0101000011

191	38	1110000111

54	8	0010110000

204	37	1010101111

94	24	0011111100

113	28	1111001000

162	25	1100101101

125	26	1100010110

174	28	0101100011

155	26	1011110001

181	39	1011001011

87	14	1000101100

77	22	1001011100

157	30	0111100101

110	22	1010111100

124	21	0100000011

101	20	0111110000

101	14	0010110001

125	22	1101111000

136	22	1010100010

115	12	1000110001

108	21	0000011011

145	32	1110011010

184	32	0101101011

109	18	0001111001

93	22	1101000100

68	13	0010000001

183	32	1110101101

179	35	0011111011

194	34	1001110111

161	33	1001000111

109	27	0110000110

125	18	0101100001

202	35	1011100011

208	41	0111110111

155	33	0101011011

145	23	1010100101

133	30	1011000101

173	38	1001011111

158	30	0111111001

98	24	0100001110

169	35	0111111101

157	31	1010101110

128	28	0010000111

140	22	0000110111

43	5	0000111000

141	16	1100100001

204	36	1011110011

152	36	1101001110

124	27	1010001101

21	8	0001010000

124	33	1111001100

203	32	1100110111

125	18	0101100001

90	17	0101111000

72	11	0100110100

166	26	0100100111

155	31	1001101110

202	31	1100111011

97	17	1001111000

131	26	0011110101

120	23	0001111101

193	35	1111111001

64	16	1001001000

96	28	1011001100

86	16	0100000101

108	18	0001100101

108	12	0100110001

206	44	1111111110

124	27	1010001101

89	23	0001011101

107	23	1010010010

180	34	1101010011

63	12	0010100100

253	50	1111111111

144	28	1111101000

207	40	0111111011

143	17	1100110001

149	28	1010110110

204	37	1010101111

115	26	1010001010

137	22	0110101001

145	23	1010100101

98	19	0110010001

117	27	0110001101

96	16	0000000011

45	9	1000001000

37	6	1000010000

78	17	0010001001

68	15	0000001101

165	40	1111010110

108	12	0100110001

122	25	0011110010

114	29	1111000100

120	21	0011110001

157	31	1010101110

119	31	0110001110

118	19	0100101010

126	34	1111011100

80	13	0101110000

181	30	1111100001

119	31	0110001110

117	26	0111010001

147	31	0100011111

136	26	0100011011

150	32	0101111110

154	36	1110001110

108	20	1011110000

196	40	1111110110

119	25	1011110100

149	36	0011010111

66	5	1000100000

175	33	1101110110

115	15	1000100010

98	29	1011011100

118	28	1010010110

92	23	0011101100

124	29	1011000010

188	37	1101001011

122	29	0111111100

76	9	1000101000

141	16	1100100001

82	19	0011100100

134	20	1000101101

111	28	0110010110

164	33	1010011011

101	20	0111110000

144	32	1110000110

90	16	0110101000

158	28	0001111011

99	17	1010111000

138	23	1010110010

140	39	0111011110

213	34	1110110011

89	22	0010001101

161	35	1111000101

185	33	0101100111

199	40	1111000011

71	14	0011100000

136	23	1001110010

127	28	1011101100

30	12	0001000100

98	17	1010100100

70	17	0010000010

194	36	1111110101

155	29	1011100010

169	32	0010101111

89	21	0011010001

152	33	1101011101

157	28	1010111101

150	28	0110111101

143	32	1101011010

152	21	1100100101

140	27	0110100110

60	18	0101010100

191	39	1101010111

124	27	0010111110

146	34	0011001011

213	36	1100111111

109	22	0000010111

154	31	1000011111

52	8	0001110000

87	24	1011011000

142	26	1000000111

143	28	1110011001

125	21	1110101000

155	28	1001111101

44	6	0000110100

139	26	0110101010

63	13	0001110100

92	15	1000001001

92	17	0110111000

162	33	1001011011

157	30	0111100101

152	28	1010000011

197	37	0110101111

158	30	0111111001

195	33	1010111011

148	26	0111110001

117	26	0111010001

127	28	1011101100

58	13	1010010000

101	18	1001000001

131	21	1000000011

160	34	0111111010

185	44	0111001111

141	25	1000001011

145	35	1011011101

101	16	0000111101

125	21	1110101000

68	14	0001010001

175	27	1000110111

103	24	1111000000

144	29	1110010101

194	34	1001110111

160	23	1101100001

169	35	0111111101

136	21	1000111101

97	23	1110010100

107	24	0101010101

156	37	1110011110

137	27	0100010111

96	20	0100001101

162	24	1101110001

115	27	1001011010

171	37	1001001111

136	34	1011011010

95	20	1000000110

95	23	1101010100

110	16	0100110010

129	25	0011100101

139	26	0110101010

100	25	0100011110

161	35	1111000101

101	29	0011011010

184	32	0101101011

98	23	0101010010

126	28	1010011101

146	34	0011001011

164	35	0111000011

39	10	0100000100

132	18	1001100001

11	5	0000000100

136	23	1001110010

87	20	0011000001

117	24	1011100100

175	27	1000110111

113	17	1101100000

170	27	1101101001

221	37	1110101011

148	28	0101111101

127	20	0100101101

115	29	1111011000

155	33	0101011011

84	18	1101010000

73	16	0010101100

204	40	1111111101

156	26	1100110110

79	24	0111000100

186	33	0101111011

220	49	1111001111

155	25	1100111010

167	34	0111101101

124	29	1011000010

187	45	0111011111

197	37	0110101111

131	26	0011110101

146	26	1010101010

105	24	1000001110

232	42	1110101111

144	29	1110010101

189	38	1101000111

42	16	0010001100

149	36	0011010111

141	27	0110111010

134	20	1000101101

58	15	1000011100

101	16	0000111101

81	25	0111010100

76	17	0001001001

70	22	0101011100

148	31	0101101110

101	17	0010100010

2	1	0000010000

145	23	1010100101

82	17	1101000000

131	24	1101010001

167	34	1011111010

138	23	0110100101

148	31	0101101110

183	30	1000101111

210	45	1111000111

124	21	0100000011

44	6	0000110100

35	5	1000000000

91	27	0001011110

164	24	1110110001

159	32	1010111110

113	17	1101100000

88	10	0000101001

88	25	1011010100

95	23	1101010100

139	23	0110111001

51	15	0100011100

89	22	0010001101

223	38	1110111011

161	29	0010110111

223	38	1110111011

94	19	1000001010

136	25	1111110000

120	20	0100111010

138	23	1010110010

173	28	1110100101

78	6	0000100001

243	46	1111110111

192	44	1011001111

144	33	1101010110

152	33	1101011101

222	39	1101110111

129	29	1011111100

120	21	0011110001

77	15	0100000010

103	20	0000111110

89	28	0111001100

183	34	1111100010

243	46	1111110111

173	37	1010001111

129	22	0110100010

117	20	1100111100

13	6	0000010100

243	46	1111110111

133	27	1110000010

225	45	1011111111

114	24	1001010101

106	20	0000001011

140	33	0010011111

150	31	0110101110

105	22	1010000010

143	23	1001100101

61	12	0001100100

110	22	0001100110

106	11	0100100001

106	22	0110001001

139	27	0101111010

152	32	1110001101

59	11	0000011001

126	28	1010011101

95	20	1000000110

223	38	1110111011

63	10	1100000000

184	32	0101101011

70	14	0010010001

21	9	0000001100

72	20	0000011110

60	18	0101010100

117	27	0110001101

127	20	1000111010

47	12	0101000000

202	39	1111101101

82	11	1000000001

173	38	1001011111

95	22	1110000100

87	24	1011011000

88	16	0101101000

175	40	0111000111

203	43	1110011111

141	30	0011111101

110	27	0110011010

111	28	0110010110

135	22	0101101001

81	25	0111010100

106	20	0000001011

146	29	1111111000

133	30	0011110110

223	44	1011101111

187	34	0101110111

136	24	1000101110

144	29	1110010101

134	26	1101101100

101	20	0111110000

92	15	0000111010

113	11	1000100001

127	27	0010001011

30	6	0100010000

116	30	1111010100

172	28	1101111001

109	21	0001101010

53	20	0011010100

127	19	0101110001

182	40	1011000111

183	33	1101111101

146	27	0101101101

131	29	0011100110

57	10	0000001001

117	23	0010000011

127	16	0000100011

115	15	1000100010

111	28	0110010110

23	10	0000011100

118	24	1011111000

134	25	0100001011

78	12	0101100000

185	44	0111001111

21	7	0010000000

180	33	1110000011

62	12	0001111000

99	25	0011011001

204	43	1111101110

147	35	0011000111

220	49	1111001111

179	35	0011111011

140	39	0111011110

114	24	1001010101

124	27	1010001101

134	26	1101101100

115	26	1010001010

120	20	0100111010

159	32	1010111110

178	39	1011111110

30	6	0100010000

163	36	1111010101

136	32	0001001111

197	38	0101111111

135	26	0100000111

99	25	0011011001

204	43	1111101110

223	44	1011101111

63	24	0011011100

209	44	1111001011

143	20	1100100010

83	19	0011111000

92	15	1000001001

152	31	1111010001

79	19	0001010101

175	33	1101110110

105	19	1010010001

166	26	0100100111

130	28	0011101010

194	33	1010100111

171	31	1100011011

107	23	1010010010

98	17	1010100100

119	32	0101011110

143	34	0011111110

89	24	0011000010

99	17	1010111000

150	32	1101001101

99	17	1010111000

122	25	0011110010

163	36	1111010101

77	22	1001011100

185	35	1111110010

115	19	1100101100

183	28	1010100011

145	29	0101010011

192	35	1111100101

157	32	1001111110

187	45	0111011111

211	33	1110100011

160	34	1111001001

98	17	1010100100

195	33	1010111011

178	35	0011100111

95	17	1000010101

86	16	1000010010

84	18	1101010000

159	29	0001110111

164	39	1111011010

174	31	1110101010

162	23	1110100001

144	32	1110000110

129	29	1011111100

130	29	0010010111

23	8	0010010000

174	32	1101111010

77	10	1000100100

147	31	0100011111

128	21	1000110110

114	23	1010000101

119	30	0111010010

147	39	1011011110

159	40	0011011111

136	19	1010110001

90	14	0000101010

147	28	1001110110

140	39	0111011110

31	0	0000100000

81	23	0001010110

166	31	1011110101

138	25	1000111110

125	26	1100010110

187	34	0101110111

186	33	0101111011

100	26	0011010101

152	33	1101011101

133	24	1110010001

82	22	0010011010

126	22	1110100100

166	30	1100111110

150	28	0110111101

47	12	0101000000

143	17	1100110001

211	34	1101110011

111	28	0110010110

192	38	1110011011

79	22	1010011100

110	16	0100110010

219	37	1101101011

131	27	1101000010

154	22	1100110101

134	26	1101101100

199	42	1101001111

134	25	0100001011

69	18	1010010100

92	23	0011101100

80	12	0110100000

108	21	0000011011

139	29	0011101101

62	18	0110010100

138	33	0001011111

105	23	0101000101

93	18	0110110100

87	16	0100011001

146	23	1010111001

144	32	1110000110

147	31	0100011111

156	29	0111101001

68	17	0001000010

130	35	0111010110

110	16	0100110010

164	26	1100111101

178	29	0110110011

174	34	1011101101

112	34	0011011110

112	34	0011011110

166	26	0100100111

10	4	0000001000

156	33	0110000111

75	19	1011000000

164	26	1100111101

119	17	0100110101

143	31	1110001010

101	22	0101111100

133	22	1000010011

191	39	1101010111

54	10	0000111100

99	13	0010100001

152	34	1111000010

138	33	0001011111

177	34	0011101011

157	34	1111111100

68	17	0001000010

29	11	0001001000

221	38	1101111011

152	33	1101011101

68	21	0101001100

149	28	1010110110

119	28	0110011101

133	22	1000010011

145	29	0101010011

129	23	0101110010

147	30	1111110100

101	20	0111110000

127	22	0101100010

129	28	0010011011

109	22	0000010111

123	22	1100010101

127	28	0001011011

93	22	1101000100

173	38	1001011111

81	22	0010000110

76	16	1100010100

79	22	1010011100

103	20	1000001101

42	16	0010001100

185	36	1110101110

98	24	0100001110

31	0	0000100000

106	26	0101001010

125	19	1000101010

169	30	1100001011

220	38	1101100111

129	34	0111011010

108	18	0001100101

110	19	0001110101

12	5	0000011000

148	27	1010111010

129	23	0101110010

79	22	0001000110

97	13	0001100001

156	37	1110011110

123	15	1000101001

96	20	0100001101

133	22	1000010011

64	12	0010111000

166	37	0110001111

137	23	0101111001

131	29	0011100110

166	36	0111010011

117	26	0111010001

201	31	1100100111

131	23	0110110010

165	25	0100101011

144	27	1000010111

177	34	0011101011

78	12	0101100000

191	39	1101010111

195	39	1111111010

117	18	1110110000

161	35	1111000101

127	28	1011101100

41	4	0000101000

98	17	1010100100

68	14	0001010001

104	14	1100101000

75	11	0100000001

135	28	1110010010

150	28	1001000011

89	22	0010001101

71	14	0011100000

97	23	1110010100

205	39	0111101011

232	43	1101111111

128	28	0010000111

117	27	0110001101

120	20	1100001001

147	27	1010100110

101	20	0111110000

128	24	0011101001

64	12	0010111000

61	12	0001100100

96	28	1011001100

75	21	1001001100

138	31	0011010011

145	38	1011001110

89	11	0000100101

91	23	0010011101

122	29	0111111100

30	12	0001000100

130	35	0111010110

123	21	1101101000

31	11	0010001000

137	26	0101101010

126	34	1111011100

202	37	1001101111

107	24	0101010101

41	11	0100010100

211	34	1101110011

162	25	1100101101

152	34	1111000010

62	18	0110010100

77	12	0100010001

114	23	0010110110

207	40	0111111011

201	31	1100100111

146	23	0001100011

171	39	1111001101

112	19	0010110101

211	34	1101110011

132	18	1001100001

156	34	0101010111

146	23	1010111001

57	10	0000001001

165	34	1010010111

80	18	0010011001

184	41	1011010111

176	30	0100101111

155	33	1111101100

122	24	1100001010

144	27	1000010111

204	38	1001111111

171	39	1111001101

115	26	1010001010

126	22	1110100100

124	16	1000100101

126	22	1110100100

106	22	0110001001

144	32	1110000110

77	12	0100010001

204	43	1111101110

194	34	1001110111

202	35	1011100011

111	22	0001111010

75	17	0010111100

123	15	1000101001

175	29	1110110101

116	27	1010000110

97	23	1110010100

39	10	0100000100

133	22	1000010011

243	46	1111110111

171	39	0111111110

160	23	1101100001

21	7	0010000000

166	31	1011110101

129	29	1011111100

58	13	1010010000

128	32	1010011110

189	34	0110110111

106	23	0101011001

115	27	0101001101

82	19	0011100100

105	23	0101000101

112	25	0111110100

109	21	0001101010

183	36	1101101110

152	29	1001010011

175	38	1010011111

143	28	1110011001

201	31	1100100111

102	30	0011010110

166	31	1011110101

80	7	0000110001

68	15	0000001101

62	16	0000010110

157	34	1111111100

201	31	1100100111

194	39	1111100110

136	23	1001110010

171	39	0111111110

193	35	1111111001

117	20	1100111100

134	20	1000101101

166	37	0110001111

21	7	0010000000

41	4	0000101000

41	11	0100010100

132	29	0011111010

101	22	0101111100

211	35	1100101111

185	36	1110101110

95	22	1110000100

176	29	0101110011

40	14	0011000000

90	21	0100010110

139	29	0011101101

124	27	1010001101

98	22	0110000010

80	12	0110100000

193	38	1111101010

75	15	1100011000

241	45	1111100111

49	13	0101010000

92	17	0110111000

214	40	1011111011

107	16	1100110100

68	17	1010011000

125	21	1110101000

178	31	0100111111

218	45	0111111111

61	12	0001100100

148	23	0010100011

31	0	0000100000

126	22	0100010011

183	40	1011011011

169	33	0001111111

115	23	0001000011

68	21	0101001100

124	27	1010001101

193	39	1110010111

146	29	1111111000

129	29	1011111100

129	17	0000110011

201	31	1100100111

13	6	0000010100

71	10	0100111000

232	41	1111110011

133	30	0011110110

142	32	1101000110

144	28	1111101000

79	22	0001000110

185	29	1010110011

130	35	0111010110

167	32	0001101111

96	20	0100001101

145	21	1100110010

106	11	0100100001

117	25	0000001111

72	18	0010010010

171	35	1011000011

127	30	0111011001

128	28	0010000111

133	30	0011110110

101	19	0000101110

135	34	1011000110

138	23	0110100101

40	16	0001001100

118	16	0100111001

111	18	0010111001

98	23	0101010010

164	39	1111011010

44	6	0000110100

143	20	1100100010

80	10	0000100010

62	16	0000010110

103	18	0010110010

166	30	1100111110

213	34	1110110011

165	40	1111010110

166	34	1011100110

136	26	1110101100

89	20	0100011010

155	33	0101011011

187	33	0110100111

183	30	1000101111

150	30	0111110010

141	27	0110111010

54	10	0000111100

71	16	0001101100

136	19	1010110001

123	22	1100010101

108	12	0100110001

105	22	1010000010

127	22	0101100010

155	21	0100100011

202	39	1111101101

70	21	0110001100

204	43	1111101110

185	33	1110111101

121	21	1100000101

161	35	0111110110

115	17	1110100000

174	26	1000111011

124	21	0100000011

182	40	1011000111

155	33	1111101100

148	26	0111110001

93	18	0110110100

90	17	0101111000

58	13	1010010000

143	26	1000011011

127	22	1110111000

146	29	1111111000

148	24	0001110011

98	18	1001110100

87	12	1010100000

86	24	1011000100

66	5	1000100000

110	19	0001110101

73	16	0010101100

158	34	0110010111

136	26	0100011011

146	29	1111111000

126	31	1010001110

192	44	1011001111

145	35	1011011101

184	41	1011010111

42	16	0010001100

131	25	1100001101

62	11	0010101000

183	32	1110101101

212	46	1111010111

148	27	0110101101

77	15	0100000010

103	24	1111000000

53	20	0011010100

94	10	1100100000

131	27	1101000010

169	35	0111111101

142	28	0110110110

100	25	0100011110

118	19	0100101010

66	5	1000100000

202	39	1111101101

171	33	0010111111

162	38	1111001010

153	21	1100111001

77	21	1010001100

118	20	0011100001

171	31	1100011011

73	16	0010101100

61	23	0011001100

154	31	1000011111

80	13	0101110000

75	17	0010111100

86	20	1100011100

107	17	0001101001

124	16	1000100101

141	16	1100100001

196	34	1010110111

142	28	1110000101

100	29	0011000110

115	27	1001011010

41	4	0000101000

21	8	0001010000

128	24	0011101001

63	12	0010100100

251	49	1111101111

145	35	1011011101
